,nameProject,testCase,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,testRunWar,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,isFlaky
4591,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getExtensionLoader_NotInterface,9.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4592,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getExtensionLoader_NotSpiAnnotation,9.0,3.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4593,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getDefaultExtension,6.0,2.0,0.1666666666666666,1.0,0.0,2,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4594,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getDefaultExtension_NULL,6.0,2.0,0.1666666666666666,2.0,0.0,2,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4595,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getExtension,4.0,2.0,0.25,0.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4596,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getExtension_WithWrapper,12.0,2.0,0.3333333333333333,4.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4597,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getExtension_ExceptionNoExtension,9.0,3.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4598,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getExtension_ExceptionNoExtension_WrapperNotAffactName,9.0,3.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4599,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getExtension_ExceptionNullArg,9.0,3.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4600,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_hasExtension,12.0,3.0,0.25,1.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4601,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_hasExtension_wrapperIsNotExt,13.0,3.0,0.3076923076923077,1.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4602,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getSupportedExtensions,8.0,2.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4603,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_getSupportedExtensions_wrapperIsNotExt,7.0,2.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4604,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_AddExtension,13.0,3.0,0.1538461538461538,2.0,0.0,4,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4605,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_AddExtension_NoExtend,6.0,2.0,0.1666666666666666,1.0,0.0,4,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4606,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_AddExtension_ExceptionWhenExistedExtension,10.0,3.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4607,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_AddExtension_Adaptive,6.0,2.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4608,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_AddExtension_Adaptive_ExceptionWhenExistedAdaptive,11.0,3.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4609,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_replaceExtension,20.0,3.0,0.2,3.0,0.0,4,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4610,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_replaceExtension_Adaptive,8.0,2.0,0.125,2.0,0.0,2,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4611,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_replaceExtension_ExceptionWhenNotExistedExtension,10.0,3.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4612,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_replaceExtension_Adaptive_ExceptionWhenNotExistedExtension,10.0,3.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4613,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.test_InitError,12.0,3.0,0.0833333333333333,2.0,0.0,1,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4614,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.testLoadActivateExtension,26.0,2.0,0.8076923076923077,11.0,0.0,4,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4615,incubator-dubbo,org.apache.dubbo.common.extension.ExtensionLoaderTest.testLoadDefaultActivateExtension,12.0,2.0,0.9166666666666666,6.0,0.0,4,0.0,0,0.0,0.0,0.0,974.0,1141.0,0.0,25.0,61.0,50.0,0.0,909.0,267.0,1818.8961401453869,0,0,0,0.0,0.0,0
4616,incubator-dubbo,org.apache.dubbo.generic.GenericServiceTest.testGeneric,16.0,1.0,0.1875,0.0,0.0,1,0.0,0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.0,1.0,0.0,94.0,57.0,258.9678025893902,0,0,1,0.0,0.0,0
4617,incubator-dubbo,org.apache.dubbo.generic.GenericServiceTest.testGeneric2,17.0,1.0,0.1764705882352941,0.0,0.0,1,0.0,0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,3.0,1.0,0.0,94.0,57.0,258.9678025893902,0,0,1,0.0,0.0,0
4618,incubator-dubbo,org.apache.dubbo.cache.CacheTest.testCacheFactory,13.0,1.0,0.0769230769230769,0.0,0.0,2,0.0,0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,2.0,2.0,0.0,23.0,16.0,50.1679074548664,0,0,2,0.0,0.0,0
4619,incubator-dubbo,org.apache.dubbo.echo.EchoServiceTest.testEcho,16.0,1.0,0.1875,0.0,0.0,1,0.0,0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,2.0,1.0,0.0,31.0,21.0,72.11373129418807,0,0,1,0.0,0.0,0
4620,incubator-dubbo,org.apache.dubbo.filter.FilterTest.testInvokeException,11.0,2.0,0.0909090909090909,1.0,0.0,2,0.0,0,0.0,0.0,0.0,33.0,1.0,2.0,0.0,2.0,2.0,0.0,23.0,16.0,50.1679074548664,0,0,0,0.0,0.0,0
4621,incubator-dubbo,org.apache.dubbo.filter.FilterTest.testDefault,6.0,1.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,33.0,1.0,2.0,0.0,2.0,2.0,0.0,23.0,16.0,50.1679074548664,0,0,0,0.0,0.0,0
4622,incubator-dubbo,org.apache.dubbo.filter.FilterTest.tear,3.0,1.0,0.3333333333333333,1.0,0.0,0,0.0,0,0.0,0.0,0.0,33.0,1.0,2.0,0.0,2.0,2.0,0.0,23.0,16.0,50.1679074548664,0,0,0,0.0,0.0,0
4623,incubator-dubbo,org.apache.dubbo.remoting.p2p.support.MulticastNetworkerTest.testJoin,26.0,6.0,0.0,1.0,0.0,1,0.0,0,3.0,0.0,0.0,35.0,0.0,1.0,4.0,2.0,1.0,0.0,29.0,24.0,80.81509991967538,0,0,0,0.0,0.0,0
4624,incubator-dubbo,org.apache.dubbo.remoting.p2p.support.MulticastNetworkerTest.received,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,35.0,0.0,1.0,4.0,2.0,1.0,0.0,29.0,24.0,80.81509991967538,0,0,0,0.0,0.0,0
4625,incubator-dubbo,org.apache.dubbo.remoting.p2p.support.FileNetworkerTest.setUp,3.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,35.0,0.0,1.0,4.0,2.0,1.0,0.0,29.0,24.0,80.81509991967538,0,0,0,0.0,0.0,0
4626,incubator-dubbo,org.apache.dubbo.remoting.p2p.support.FileNetworkerTest.tearDown,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,35.0,0.0,1.0,4.0,2.0,1.0,0.0,29.0,24.0,80.81509991967538,0,0,0,0.0,0.0,0
4627,incubator-dubbo,org.apache.dubbo.remoting.p2p.support.FileNetworkerTest.testJoin,26.0,6.0,0.0,0.0,3.0,1,0.0,0,3.0,0.0,0.0,35.0,0.0,1.0,4.0,2.0,1.0,0.0,29.0,24.0,80.81509991967538,0,0,0,0.0,0.0,0
4628,incubator-dubbo,org.apache.dubbo.remoting.p2p.support.FileNetworkerTest.received,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,35.0,0.0,1.0,4.0,2.0,1.0,0.0,29.0,24.0,80.81509991967538,0,0,0,0.0,0.0,0
4629,incubator-dubbo,org.apache.dubbo.remoting.p2p.exchange.support.MulticastExchangeNetworkerTest.testJoin,28.0,7.0,0.0357142857142857,2.0,0.0,1,0.0,0,3.0,0.0,0.0,35.0,0.0,1.0,4.0,2.0,1.0,0.0,29.0,24.0,80.81509991967538,0,0,0,0.0,0.0,0
4630,incubator-dubbo,org.apache.dubbo.remoting.p2p.exchange.support.MulticastExchangeNetworkerTest.reply,4.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,35.0,0.0,1.0,4.0,2.0,1.0,0.0,29.0,24.0,80.81509991967538,0,0,0,0.0,0.0,0
4631,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperTransporterTest.setUp,5.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,31.0,0.0,1.0,3.0,1.0,1.0,0.0,22.0,17.0,52.54772170709137,0,0,0,0.0,0.0,0
4632,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperTransporterTest.testZookeeperClient,4.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,31.0,0.0,1.0,3.0,1.0,1.0,0.0,22.0,17.0,52.54772170709137,0,0,0,0.0,0.0,0
4633,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperTransporterTest.tearDown,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,31.0,0.0,1.0,3.0,1.0,1.0,0.0,22.0,17.0,52.54772170709137,0,0,0,0.0,0.0,0
4634,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClientTest.setUp,5.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,137.0,55.0,3.0,11.0,11.0,11.0,0.0,137.0,41.0,201.71921795895312,0,0,0,0.0,0.0,0
4635,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClientTest.testCheckExists,6.0,1.0,0.1666666666666666,1.0,0.0,1,0.0,0,0.0,0.0,0.0,137.0,55.0,3.0,11.0,11.0,11.0,0.0,137.0,41.0,201.71921795895312,0,0,0,0.0,0.0,0
4636,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClientTest.testDeletePath,7.0,1.0,0.1428571428571428,2.0,0.0,2,0.0,0,0.0,0.0,0.0,137.0,55.0,3.0,11.0,11.0,11.0,0.0,137.0,41.0,201.71921795895312,0,0,0,0.0,0.0,0
4637,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClientTest.testConnectState,13.0,2.0,0.0769230769230769,2.0,0.0,1,0.0,0,0.0,0.0,0.0,137.0,55.0,3.0,11.0,11.0,11.0,0.0,137.0,41.0,201.71921795895312,0,0,0,0.0,0.0,0
4638,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClientTest.stateChanged,3.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,137.0,55.0,3.0,11.0,11.0,11.0,0.0,137.0,41.0,201.71921795895312,0,0,0,0.0,0.0,0
4639,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClientTest.testChildrenListener,13.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,137.0,55.0,3.0,11.0,11.0,11.0,0.0,137.0,41.0,201.71921795895312,0,0,0,0.0,0.0,0
4640,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClientTest.handleChildChange,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,137.0,55.0,3.0,11.0,11.0,11.0,0.0,137.0,41.0,201.71921795895312,0,0,0,0.0,0.0,0
4641,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClientTest.testGetChildren,9.0,3.0,0.0,1.0,0.0,2,0.0,0,1.0,0.0,0.0,137.0,55.0,3.0,11.0,11.0,11.0,0.0,137.0,41.0,201.71921795895312,0,0,0,0.0,0.0,0
4642,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClientTest.tearDown,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,137.0,55.0,3.0,11.0,11.0,11.0,0.0,137.0,41.0,201.71921795895312,0,0,0,0.0,0.0,0
4643,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkClientWrapperTest.setUp,5.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,130.0,78.0,2.0,10.0,13.0,13.0,0.0,186.0,74.0,386.7052538547769,0,0,0,0.0,0.0,0
4644,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkClientWrapperTest.tearDown,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,130.0,78.0,2.0,10.0,13.0,13.0,0.0,186.0,74.0,386.7052538547769,0,0,0,0.0,0.0,0
4645,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.zkclient.ZkClientWrapperTest.testConnectedStatus,8.0,1.0,0.0,1.0,0.0,4,0.0,0,0.0,0.0,0.0,130.0,78.0,2.0,10.0,13.0,13.0,0.0,186.0,74.0,386.7052538547769,0,0,0,0.0,0.0,0
4646,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperTransporterTest.setUp,5.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,31.0,0.0,1.0,3.0,1.0,1.0,0.0,22.0,17.0,52.54772170709137,0,0,0,0.0,0.0,0
4647,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperTransporterTest.testZookeeperClient,4.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,31.0,0.0,1.0,3.0,1.0,1.0,0.0,22.0,17.0,52.54772170709137,0,0,0,0.0,0.0,0
4648,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperTransporterTest.tearDown,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,31.0,0.0,1.0,3.0,1.0,1.0,0.0,22.0,17.0,52.54772170709137,0,0,0,0.0,0.0,0
4649,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.setUp,5.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4650,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.testCheckExists,6.0,1.0,0.1666666666666666,1.0,0.0,1,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4651,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.testChildrenPath,8.0,1.0,0.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4652,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.testChildrenListener,13.0,2.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4653,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.process,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4654,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.testWithInvalidServer,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4655,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.testWithStoppedServer,5.0,2.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4656,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.testRemoveChildrenListener,5.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4657,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.testCreateExistingPath,4.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4658,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.testConnectedStatus,5.0,1.0,0.0,1.0,0.0,2,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4659,incubator-dubbo,org.apache.dubbo.remoting.zookeeper.curator.CuratorZookeeperClientTest.tearDown,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,185.0,55.0,5.0,18.0,11.0,11.0,0.0,187.0,51.0,266.78653945958393,0,0,0,0.0,0.0,0
4660,incubator-dubbo,org.apache.dubbo.remoting.transport.netty.NettyClientTest.setUp,3.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,166.0,15.0,1.0,20.0,11.0,6.0,0.0,100.0,46.0,211.83782855545223,0,0,0,0.0,0.0,0
4661,incubator-dubbo,org.apache.dubbo.remoting.transport.netty.NettyClientTest.tearDown,7.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,166.0,15.0,1.0,20.0,11.0,6.0,0.0,100.0,46.0,211.83782855545223,0,0,0,0.0,0.0,0
4662,incubator-dubbo,org.apache.dubbo.remoting.transport.netty.NettyClientTest.main,4.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,166.0,15.0,1.0,20.0,11.0,6.0,0.0,100.0,46.0,211.83782855545223,0,0,0,0.0,0.0,0
4663,incubator-dubbo,org.apache.dubbo.remoting.transport.netty.NettyClientTest.testClientClose,12.0,3.0,0.0,0.0,0.0,0,0.0,0,2.0,2.0,0.0,166.0,15.0,1.0,20.0,11.0,6.0,0.0,100.0,46.0,211.83782855545223,0,0,0,0.0,0.0,0
4664,incubator-dubbo,org.apache.dubbo.remoting.transport.netty.NettyClientTest.testServerClose,6.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,166.0,15.0,1.0,20.0,11.0,6.0,0.0,100.0,46.0,211.83782855545223,0,0,0,0.0,0.0,0
4665,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.after,10.0,3.0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,115.0,55.0,2.0,9.0,15.0,11.0,0.0,148.0,45.0,224.8745523193852,0,0,0,0.0,0.0,0
4666,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.testServerHeartbeat,13.0,2.0,0.0769230769230769,1.0,0.0,0,0.0,0,0.0,1.0,0.0,115.0,55.0,2.0,9.0,15.0,11.0,0.0,148.0,45.0,224.8745523193852,0,0,0,0.0,0.0,1
4667,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.testHeartbeat,13.0,2.0,0.2307692307692307,2.0,0.0,0,0.0,0,0.0,1.0,0.0,115.0,55.0,2.0,9.0,15.0,11.0,0.0,148.0,45.0,224.8745523193852,0,0,0,0.0,0.0,1
4668,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeartbeatHandlerTest.testClientHeartbeat,13.0,2.0,0.0769230769230769,1.0,0.0,0,0.0,0,0.0,1.0,0.0,115.0,55.0,2.0,9.0,15.0,11.0,0.0,148.0,45.0,224.8745523193852,0,0,0,0.0,0.0,1
4669,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.setup,9.0,3.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
4670,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.getUrl,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
4671,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.getOrAddChannelTest00,5.0,1.0,0.2,1.0,0.0,2,0.0,0,0.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
4672,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.getOrAddChannelTest01,16.0,2.0,0.4375,4.0,0.0,2,0.0,0,0.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
4673,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.getUrl,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
4674,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.isConnected,3.0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
4675,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.getOrAddChannelTest02,5.0,1.0,0.2,1.0,0.0,1,0.0,0,0.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
4676,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.removeChannelIfDisconnectedTest,7.0,1.0,0.4285714285714285,2.0,0.0,5,0.0,0,0.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
4677,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.sendTest00,11.0,2.0,0.0909090909090909,1.0,0.0,4,0.0,0,0.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
4678,incubator-dubbo,org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeChannelTest.sendTest01,7.0,2.0,0.1428571428571428,0.0,0.0,2,0.0,0,0.0,0.0,0.0,240.0,276.0,4.0,15.0,28.0,24.0,0.0,261.0,75.0,417.3390305492021,0,0,0,0.0,0.0,0
